business_id,name,latitude,longitude,address,city,business_stars,avg_sentiment,price_tier,review_count
SWP5Cck3Hd_g-KWfVkF_IQ,KOL'S,34.410843,-119.85524,6533 Trigo Rd,Isla Vista,4.0,0.7407407407407407,1.0,27
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,34.42917,-119.68892,730 N Milpas St,Santa Barbara,4.5,0.8222222222222222,2.0,1125
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,34.408714,-119.68502,230 Stearns Wharf,Santa Barbara,4.0,0.7303600654664485,2.0,2444
Sa1G0j7YGs0mSa-mU4tvgg,Carl's Jr,34.402496,-119.52485,4610 Carpinteria Ave,Carpinteria,2.5,0.3695652173913043,1.0,46
SaUbh0sMSev8gKNJYtC76g,Hob Nob,34.423515,-119.70622,21 W Victoria St,Santa Barbara,3.0,0.43478260869565216,2.0,23
SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,34.413136,-119.85667,6560 Pardall Rd,Isla Vista,4.0,0.7647058823529411,1.0,136
Slg6Ec2D7vEBRmgVUfwkzQ,Angel Oak,34.434162,-119.920204,8301 Hollister Ave,Santa Barbara,4.0,0.7268292682926829,4.0,205
Slihcg1bmYvw-V_FUFghLg,Harbor Meat & Seafood,34.41472,-119.691956,215 Helena Ave,Santa Barbara,5.0,0.9285714285714286,3.0,14
Sp4HOjXy-LYV_4yy10L3jg,Modern Times Academy of Recreational Sciences,34.416542,-119.69457,418 State St,Santa Barbara,4.5,0.8918918918918919,2.0,74
Ss6f5v_t5Vddiaz4ZOxL0g,Andersen's Danish Bakery & Restaurant,34.422718,-119.7033,1106 State St,Santa Barbara,4.0,0.7391304347826086,2.0,1127
SsHMgOW3TT48Z7jeV5beqQ,Kimchi Korean BBQ,34.440594,-119.73241,3132 State St,Santa Barbara,4.0,0.7275541795665634,2.0,323
SswXHqlzhpbAQS9HVAoBww,Cajun Kitchen,34.433643,-119.82959,420 S Fairview Ave,Goleta,3.5,0.875,2.0,16
Stx8fUjg_m0-CAcT2NJCNQ,A Healthy Life,34.39627,-119.51272,1054 Casitas Pass Rd,Carpinteria,4.5,0.9,2.0,10
Swk_Fdv-gRY8zUT2ft18Kg,Starbucks,34.443527,-119.788414,4770 Calle Real,Santa Barbara,3.5,0.46153846153846156,,26
T2otvNcawDSkhykOG2tOLA,IHOP,34.44335,-119.78812,4765 Calle Real,Santa Barbara,2.5,0.34210526315789475,2.0,114
T5HC59sxOcW-I3_ViqNbYw,Las Brasas Mexican Grill,34.441227,-119.828384,"5915 Calle Real, Ste B",Goleta,4.0,0.5555555555555556,2.0,9
T5serOgucL236udCsZI0jA,Xanadu Bakery,34.422234,-119.65213,1028 Coast Village Rd,Santa Barbara,3.0,0.5609756097560976,2.0,41
T9I4G6Or3sAbyYmB7c23hw,Tino's Italian Grocery,34.419235,-119.70464,210 W Carrillo St,Santa Barbara,4.5,0.8333333333333334,2.0,96
TCWnTa69sJ3vGQsdEe3Esw,Uncle Roccos Famous NY Pizza,34.416584,-119.69553,437 State St,Santa Barbara,2.5,0.4108761329305136,2.0,331
TI3Rydw47yBMzY1oW2wJUg,Elsie's,34.417873,-119.70089,117 W De La Guerra St,Santa Barbara,4.0,0.8354430379746836,1.0,158
TN3tMGLb6AbAnN6rFKmH1A,805 Kabob,34.411335,-119.85773,6578 Trigo Rd,Goleta,3.5,0.6212121212121212,1.0,66
TSwMwVq5GtQh5LW2t32uGA,Woody's Roundup Bar & Grill,34.430893,-119.73564,"Earl Warren Showgrounds, 3400 Calle Real",Santa Barbara,2.0,0.16666666666666666,1.0,6
TUtf4FLtotdQDleYpRIfnw,California Pizza Kitchen at Santa Barbara,34.4188,-119.700584,719 Paseo Nuevo,Santa Barbara,3.0,0.5103092783505154,2.0,194
TVX2a4bVuCE2VUIkiLdZrQ,Flavor of India,34.440613,-119.72937,3026 State St,Santa Barbara,4.0,0.720703125,2.0,512
TYVln68leW7BYuVksFyB5A,Sevilla,34.415592,-119.69604,428 Chapala St,Santa Barbara,4.0,0.75,3.0,12
TZ-bgvsk189WywTLFrqfTQ,Ascending Health Juicery,34.426044,-119.70578,34 E Sola St,Santa Barbara,4.5,0.8571428571428571,2.0,7
T_TX4Lx03Juo4pHF5cMYuA,Ca'Dario Pizzeria Veloce,34.423607,-119.707054,"38 W Victoria St, Ste 104",Santa Barbara,3.0,0.47058823529411764,,34
Tc1L4BH_2pkCywkAEfCQRg,Burger Express,34.418564,-119.7161,1435 San Andres St,Santa Barbara,4.0,0.8888888888888888,1.0,9
TeUEijNG9w8m2fNaE7J1TA,TAP Thai Cuisine,34.43115,-119.87377,"7060 Hollister Ave, Ste 106",Goleta,3.0,0.5238095238095238,2.0,21
Tfo88MgUweNHyOMfQ6TYGw,Bay Roadhouse Bar and Grill,34.414146,-119.691666,202 State St,Santa Barbara,3.5,0.5869565217391305,2.0,92
Tpr8CltepNzpRpQC2JM4pQ,Sage & Onion Cafe,34.435425,-119.8204,5599 Hollister Ave,Goleta,4.0,0.75,1.0,92
TqE83vo_rs4h4EycnuLI6g,Peet's Coffee,34.42275,-119.704124,1131 State St,Santa Barbara,4.0,0.775,1.0,40
TzNk1TcWLZn0JCpO83hBAA,Stella Mare's,34.422504,-119.65809,50 Los Patos Way,Santa Barbara,4.5,0.8343434343434344,3.0,495
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo - Milpas Street,34.429108,-119.68871,730 N Milpas St,Santa Barbara,4.0,0.6838709677419355,2.0,155
U1lGcthY52-LUPdxhV3qVw,Paesano's Pizzeria,34.418423,-119.716,1429 San Andres St,Santa Barbara,3.5,0.7241379310344828,2.0,58
U2hkeMI-q4cS35QolJYN0A,Arigato Sushi,34.42385,-119.705475,1225 State St,Santa Barbara,4.0,0.8006042296072508,3.0,993
U3grYFIeu6RgAAQgdriHww,Brophy Bros - Santa Barbara,34.40376,-119.69399,119 Harbor Way,Santa Barbara,4.0,0.7975357975357975,2.0,3003
U7XQ4-xZf-3a5diuDILpFA,Rusty’s Pizza Parlor,34.421417,-119.599724,2315 Lillie Ave,Summerland,3.5,0.6,,15
UA3HxLprLSOO9J6l1iR2Cg,China Palace,34.421818,-119.64948,1070 Coast Village Rd,Santa Barbara,3.5,0.6376811594202898,2.0,207
UAy8Qc_T0CuHxQRiUMNN4g,La Salsa,34.445793,-119.743164,"3938 State St, Ste 200",Santa Barbara,3.5,0.6666666666666666,1.0,24
UBK6zb5-XUETfVzYkRTj1Q,Lab Social,34.421337,-119.69036,414 E Haley St,Santa Barbara,4.5,0.875,2.0,40
UCf1qieF9Lss61Te-Qnacg,Sushi Cafe,34.42187,-119.7043,28 W Figueroa St,Santa Barbara,3.0,0.5,2.0,10
UGADjVkBITKPU7I6sMO1oQ,Bella Dolce Bakery,34.41809,-119.700905,113 W De La Guerra St,Santa Barbara,4.0,0.6,2.0,10
UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,34.418217,-119.69612,18 E Cota St,Santa Barbara,4.5,0.92,,25
USVks6B2Xkf0WLmLIiXqMA,The Hungry Cat,34.422333,-119.705315,1134 Chapala St,Santa Barbara,3.5,0.6957403651115619,3.0,493
UTp0yIaYklWD5BbQKz_85A,Smithy Kitchen + Bar,34.42378,-119.7043,7 E Anapamu St,Santa Barbara,3.5,0.6223776223776224,3.0,143
UiJiURqivPDuvMsFgRF3yQ,The Honey B,34.419334,-119.69582,602 Anacapa St,Santa Barbara,4.5,0.8518518518518519,1.0,216
UjgqSqa4Biy34pHSEdwj_g,Gino's Sicilian Express,34.4221,-119.703705,12 W Figueroa St,Santa Barbara,4.0,0.7840909090909091,1.0,264
Ukn2qaxEP0sbjoiwn2LwhA,Onus Donuts,34.416046,-119.6949,413 State St,Santa Barbara,4.5,0.8947368421052632,,38
Umywf9wstVwg30wROIrL_Q,Oveja Blanca Restaurante,34.419548,-119.69693,30 E Ortega St,Santa Barbara,4.5,0.851063829787234,3.0,47
Un-UDVOuv1co3TMmGaumxA,Shoreline Beach Cafe,34.402603,-119.697945,801 Shoreline Dr,Santa Barbara,4.0,0.7376146788990826,2.0,545
UuRZpgZsHX7PyykHV3wbZg,Crushcakes & Cafe,34.42572,-119.70524,1315 Anacapa St,Santa Barbara,4.0,0.7493765586034913,2.0,802
V4lqQdll3_TAEtkrHDYbAA,Italia Pizza & Pasta,34.44276,-119.83067,149 N Fairview Ave,Goleta,3.5,0.6666666666666666,1.0,24
VAIOtbsxdNmuhUKkQZFRlA,Renaud's Patisserie & Bistro,34.43943,-119.73589,3315 State St,Santa Barbara,4.5,0.8237476808905381,2.0,539
VC4jqq8Hu1_RjBFt8nHD2Q,Sugar Cat Studio,34.41421,-119.68876,32 Anacapa St,Santa Barbara,5.0,0.9473684210526315,2.0,19
VJKpVv_l1g943WK6fxwZKQ,Blind Tiger,34.41591,-119.69482,409 State St,Santa Barbara,3.5,0.5909090909090909,2.0,22
VOcGcN0bvGU_nzxbJgR5jQ,Bettina,34.42256,-119.65172,1014 Coast Village Rd,Santa Barbara,4.5,0.7951070336391437,2.0,327
VW7GMzoQNMqTs9_cM26LLw,Zaffiro,34.435947,-119.85413,6920 Camino Real Marketplace,Goleta,2.0,0.3333333333333333,2.0,6
VWL9UqAKfyvGeb0AlOTusA,Silvergreens,34.41305,-119.85688,900 Embarcadero Del Mar,Isla Vista,3.5,0.6761006289308176,1.0,318
VXxZJNSscbm5bpG5ll2rcQ,212° Hotpot,34.410843,-119.85524,"6533 Trigo Rd, Ste 106",Goleta,4.0,0.7027027027027027,2.0,74
VZhRxX3BzU09qK4UlXrN4g,Hugos Restaurant,34.396584,-119.51324,1049 Casitas Pass Rd,Carpinteria,4.5,0.8503401360544217,1.0,147
Vc-hDuD19_eeJ8ULZmLSCw,Stone Age Restaurant,34.425602,-119.68474,415 N Milpas St,Santa Barbara,3.5,0.6262626262626263,2.0,99
VciWUuWgNshjkRDPHiFCoQ,Subway,34.43871,-119.75185,"3967 State St Space 4, Space 4",Santa Barbara,3.5,0.5,1.0,8
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,34.430542,-119.88237,"7320 Hollister Ave, Ste 1",Goleta,4.0,0.7185929648241206,1.0,199
VfH9vj-kkAiAwvKYCKzQ0g,The Nugget Bar & Grill,34.398212,-119.51714,5096 Carpinteria Ave,Carpinteria,3.0,0.4444444444444444,2.0,54
Vg0oTgDyRwi73D5zRywrlg,Centennial Beer Hall,34.435818,-119.82834,5871 Hollister Ave,Goleta,4.0,0.6666666666666666,,9
VgAKmXE8B7J0I_O_R13UKQ,Santa Barbara Roasting Company,34.41507,-119.694435,321 Motor Way,Santa Barbara,4.0,0.7681992337164751,1.0,522
VhH_MGOiWsMVOJk1LHFVXw,Rudy's Mexican Restaurant & Take Out,34.419613,-119.700035,811 State St,Santa Barbara,3.5,0.7407407407407407,1.0,27
VhWtlyWAH6Lw_XBXuKDWng,LaoWang Burger,34.43583,-119.82764,231 S Magnolia Ave,Goleta,4.5,0.7272727272727273,1.0,11
VqcHpG3ODZ4KHBhbxcL4-Q,Tacos Don Roge,34.39741,-119.520584,751 Linden Ave,Carpinteria,4.0,0.7272727272727273,1.0,176
Vt5gk5h5VlHXLu-cVKzOXw,M. Special Brewing Company,34.41873,-119.69769,634 State St,Santa Barbara,3.5,0.6666666666666666,,24
W5-2F8kftKARrEPLhQaZ8A,Tuttini,34.42168,-119.70128,10 E Carrillo St,Santa Barbara,3.5,0.7692307692307693,2.0,13
W7gSJz80DywKnPRIGjA2Bw,Derf's Cafe,34.42896,-119.71697,2000 De La Vina St,Santa Barbara,3.5,0.6,2.0,130
W7zCBDLFv13fDzRXJefrrA,Mayo's Carniceria & Tacos,34.43585,-119.7253,2704 De La Vina St,Santa Barbara,3.5,0.6571428571428571,1.0,35
W8a_FYH-405MtR9_0U7sQQ,The Worker Bee Cafe II,34.43542,-119.82037,5599 Hollister Ave,Goleta,4.0,0.75,2.0,36
WIH1ptTMD7aII_qfeVeaRg,El Rincon Alteno,34.418453,-119.69399,115 E Haley St,Santa Barbara,4.5,0.9230769230769231,,13
WQ0cLxAeRpkp6bZP89nDVg,Fat Burger Restaurants of,34.419212,-119.69843,718 State St,Santa Barbara,4.0,0.2857142857142857,2.0,7
WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,34.417614,-119.69634,532 State St,Santa Barbara,4.5,0.8095238095238095,,126
WVNkMz4sEl35swjVtKHOFw,Alessia Patisserie & Cafe ,34.422424,-119.698364,134 E Canon Perdido St,Santa Barbara,4.5,0.9478260869565217,2.0,115
WVuSLF5tLVqMGMmj5pn7mw,La Michoacana Premier,34.42182,-119.67975,"21 N Milpas St, Ste E",Santa Barbara,4.0,0.7,,30
W_TgYTkBkPhK7Qdx29j9GQ,Blend Me Tender,34.410843,-119.85523,"6533 Trigo Rd, Ste 105",Isla Vista,4.0,0.6666666666666666,2.0,12
WfN-VixjWAbfe8efJEs3yQ,Renaud's Pattiserie,34.42078,-119.64492,"1187 Coast Village Rd, Ste 7",Montecito,3.5,0.6724137931034483,2.0,58
WhAp8J-Jkd6LcEtnFZSk5w,Old Town Tavern,34.434864,-119.82919,261 Orange Ave,Goleta,4.0,0.7142857142857143,1.0,42
WrU1ZYN4jlYcL5mvJrQsCQ,Night Lizard Brewing Company,34.41792,-119.69715,607 State St,Santa Barbara,4.5,0.9558823529411765,2.0,136
WtGHHomZhFffiL0UiKjGkw,Little Caesars Pizza,34.395454,-119.5115,1048 Casitas Pass Rd,Carpinteria,4.5,0.7142857142857143,1.0,14
Wy8Hswf2cLQGRZN6armkag,Jack in the Box,34.429897,-119.86878,6875 Hollister Ave,Goleta,1.5,0.16279069767441862,1.0,86
WzgtV5eNV7rwtJYJUiPJ2w,Mylestone BBQ,34.432228,-119.8761,53 Santa Felicia Dr,Goleta,4.0,0.8,,5
XHxAIQR-QAz6j1RMaz_J1A,Giovanni's of Santa Barbara,34.44053,-119.72906,3020 State St,Santa Barbara,3.5,0.6102941176470589,2.0,136
XQY1_EorK7FMCffiftN0fA,Papa John's Pizza,34.44175,-119.82309,Calle Real Shopping Ctr,Goleta,2.5,0.21818181818181817,1.0,55
XSL9RuLwRTyhNUwUo7WAPw,Starbucks,34.443573,-119.78884,4749 Calle Real,Santa Barbara,2.0,0.2222222222222222,,18
XXsofYxziipczzc3OFDD5Q,Caffè,34.433514,-119.92064,8301 Hollister Ave,Santa Barbara,3.0,0.5,1.0,8
XYxSB4DQ48O7J6AsnS-Ddg,State Street Wine Bistro,34.417362,-119.69595,516 State St,Santa Barbara,4.5,0.8181818181818182,3.0,22
XgehM3pBZWuXi45J2dqRJQ,Green Table,34.417873,-119.7007,113 W De La Guerra St,Santa Barbara,4.5,0.8293413173652695,2.0,334
XkZwD46WcsAlbpg1inwbLQ,American Ale,34.418087,-119.696365,14 E Cota St,Santa Barbara,4.0,0.8241206030150754,2.0,199
XkveGZ8pr9TL5bZCqmzuhA,Hustle & Grind Coffee Company,34.419106,-119.69955,11 W De La Guerra St,Santa Barbara,4.5,0.84,1.0,50
XleIcqVgh3iBeM4s-rdy6g,Javan's,34.41221,-119.85538,938 Embarcadero Del Nrte,Goleta,4.0,0.8387096774193549,1.0,31
Xw_5QkLTyIEg6Hs-kXGNbg,Galanga Thai Restaurant,34.416782,-119.696106,507 State St,Santa Barbara,3.5,0.6447368421052632,2.0,304
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,34.419727,-119.70028,819 State St,Santa Barbara,3.5,0.6111111111111112,2.0,162
XyYsl2OyoMi6OMvzsdcVoQ,MIZZA,34.422806,-119.70359,1112 State St,Santa Barbara,4.0,0.7743589743589744,2.0,390
Y-qMi8FQYC6-wq-4wBA54Q,Carrillo Dining Commons,34.40995,-119.852745,Ocean Rd,Isla Vista,4.0,0.8571428571428571,2.0,7
Y0izXh4Dv1_YU68tn43Xiw,Handlebar Coffee Roasters,34.43642,-119.72555,2720 De La Vina St,Santa Barbara,4.5,0.8839285714285714,2.0,224
Y57sylYCgq2VQJuBCnjPfA,Oku,34.413204,-119.68844,29 E Cabrillo Blvd,Santa Barbara,4.0,0.783410138248848,3.0,434
YANEffRwcoMTLMfmeY1Y8A,Urkeb,34.41609,-119.69486,413 State St,Santa Barbara,4.5,0.7821782178217822,2.0,101
YB689VFiOlzUTBRPiauDFA,Terraza Cafe,34.438713,-119.728645,3007 De La Vina St,Santa Barbara,3.0,0.4117647058823529,,17
YGgGefpPTFhgthvQvMAGoQ,Lito's Take  Out,34.422413,-119.68931,514 E Haley St,Santa Barbara,4.0,0.8116438356164384,1.0,292
YHOr_9eSbIGhcecc4Uow6Q,Casa Don Roge,34.399326,-119.51881,4928 Carpinteria Ave,Carpinteria,4.0,0.8571428571428571,1.0,35
YL50DFkSKhVFyfKZgYQA8Q,Simply Pies,34.435364,-119.81232,5392 Hollister Ave,Goleta,4.0,0.8448275862068966,2.0,58
YXKot5TH9MhC4khAn0JC3w,Altamiranos Restaurant,34.43612,-119.82759,5838 Hollister Ave,Goleta,4.0,0.7829457364341085,1.0,129
YXaCcpETNtxrNNK6TbUTlw,Sachi Ramen And Robata Bar,34.418034,-119.69997,721 Chapala St,Santa Barbara,4.0,0.7567567567567568,2.0,333
YgS10SCzw13uGiC0wTDiaQ,The Taj Cafe,34.42057,-119.70118,905 State St,Santa Barbara,2.5,0.3404255319148936,2.0,47
YgbIbmfDlB-bZSsjuIfKwA,Jack's Bistro and Famous Bagels,34.421272,-119.677216,53 S Milpas St,Santa Barbara,3.5,0.65625,1.0,224
YiSr-W5BBX6uXnhWPxk82Q,Hoffmann Brat Haus,34.419586,-119.69935,801 State St,Santa Barbara,4.0,0.7616822429906542,2.0,428
YrNtBUOUOYwmRZ_UVwH8iQ,D'Angelo's Bakery,34.415127,-119.69483,25 W Gutierrez St,Santa Barbara,3.5,0.6818181818181818,2.0,440
Yucf_GqN-tVJl7XF1JAhMQ,Dickey's Barbecue Pit,34.430664,-119.87216,"7060 Hollister Ave, Ste 105",Goleta,2.5,0.32,2.0,75
YzcchXErwyb_8FL6bVPwEA,Peabody's,34.42107,-119.64473,1198 Coast Village Rd,Santa Barbara,3.5,0.64,2.0,25
ZCURd9PiH4qdEjQfrIZzFg,Maggie's at State and A,34.423367,-119.704704,1201 State St,Santa Barbara,3.5,0.5740740740740741,3.0,54
ZJ1rSNQ49v3nbG5qWgwojw,Mexican Fresh,34.401,-119.72258,"315 Meigs Rd, Ste F",Santa Barbara,3.5,0.5714285714285714,1.0,49
ZJzlns_dFkapVajmdFHGuw,Embermill,34.422054,-119.70313,1031 State St,Santa Barbara,4.5,0.8317757009345794,2.0,214
ZKi4F9BlA46rLvLyeIE3VA,Pacific Crêpes,34.419827,-119.69724,705 Anacapa St,Santa Barbara,3.5,0.7176470588235294,2.0,255
ZTg2GBgQj1WwAO5ySsTAQw,Beach Bowl,34.398457,-119.51917,901 Linden Ave,Carpinteria,3.5,0.6964285714285714,2.0,56
ZY4M_fKW8aSUpsUzeh5fuA,Elements Restaurant and Bar,34.425304,-119.7027,129 E Anapamu St,Santa Barbara,3.5,0.6976744186046512,3.0,43
ZYqNIWch6Ik9wLZCa1hxkw,Tacos Pipeye,34.42387,-119.68222,217 N Milpas St,Santa Barbara,4.5,0.9142857142857143,1.0,175
ZcbhsniFmXZFW8ccPvsSLA,Coffee Collaborative,34.413277,-119.85677,6560 Pardall Rd,Isla Vista,3.5,0.65,1.0,60
ZeGBAsyE8qcJsnWtmGWeBQ,Kaptain's Firehouse BBQ,34.41309,-119.85555,6543 Pardall Rd,Isla Vista,3.5,0.5492957746478874,1.0,71
ZmQHzv1pf0fbk-tm8lu0EA,Downey's,34.42429,-119.70618,1305 State St,Santa Barbara,4.5,0.8790322580645161,4.0,124
Zqc8nrT3Z1IbQBckFuU3Fw,Matador Tapas Bar & Latin Steakhouse,34.419193,-119.69832,714 State St,Santa Barbara,4.0,0.5,2.0,8
ZrxlfdFU_qpnIHI2DmoRxA,Mesa Pizza,34.400574,-119.72272,"315 Meigs Rd, Ste K",Santa Barbara,4.0,0.7777777777777778,2.0,180
ZzI68qUPwySLG3pFeQxg6A,Sade Turkish Coffee & Delights,34.40374,-119.53398,"4189 Carpinteria Ave, Ste 1-2",Carpinteria,4.5,0.9545454545454546,,22
_6p_j0UL7ST3b2nvHw82eA,REBAR COFFEE + KTCHN,34.41444,-119.69192,214 State St,Santa Barbara,4.0,0.754601226993865,2.0,163
_P-0kP5DboEd5p0OqDorFA,Wine + Beer,34.423607,-119.707054,"38 W Victoria St, Shop 113",Santa Barbara,4.5,0.95,2.0,40
_T8tOBDr3NKNxd0yl5GwjA,Starbucks,34.429523,-119.872444,7030 Marketplace Dr,Goleta,3.0,0.5210084033613446,2.0,119
_Uyinj5wLMJ7x2cCfHO1Yg,Bristol Farms - Santa Barbara,34.438145,-119.74946,3855 State St,Santa Barbara,3.5,0.6875,,64
_cWBP-lW9RETw77prVle1g,Bitterman's Deli,34.420135,-119.70085,5 W Canon Perdido St,Santa Barbara,3.5,0.6785714285714286,1.0,28
_ecVi-tVoaKHKYxNkxFj7w,Dave's Dogs Grill,34.43777,-119.78972,149 S Turnpike Rd,Santa Barbara,4.5,0.8786279683377308,1.0,379
_kJzi_k6LwtE3phJFxNOzA,Sorriso Italiano,34.41285,-119.857124,901 Embarcadero Del Mar,Isla Vista,4.0,0.7391304347826086,1.0,138
_l05Dd6BKBAiJKX71bLq6g,Open Cup Coffee & Tea,34.419403,-119.69881,728 State St,Santa Barbara,4.0,0.7272727272727273,1.0,11
_nSL2u-ZzX6kkAF2D2EZgQ,Roof Top Bistro & Bar,34.430996,-119.868546,6878 Hollister Ave,Goleta,3.5,0.6835443037974683,2.0,79
_swrAjNgk60HIGLVzHiqmA,Khao Kaeng by Empty Bowl Gourmet Noodle Bar,34.42078,-119.64492,"1187 Coast Village Rd, Ste 9",Montecito,4.5,0.8679245283018868,2.0,53
_tTKZJ89dS404ZEVnHa-Cw,Starbucks,34.441887,-119.83224,173 N Fairview Ave,Goleta,2.5,0.3684210526315789,1.0,76
_urnEsYdKg1wt057-8yA9Q,Globe,34.418217,-119.69612,18 E Cota St,Santa Barbara,4.0,0.6428571428571429,2.0,56
_v3DcLatG70adfYzWTd-CQ,Pacific Health Foods,34.398438,-119.51879,944 Linden Ave,Carpinteria,4.5,0.8969072164948454,2.0,97
_vLfidpLDYHfZ_KnFZ75Lg,Super Cucas,34.412308,-119.855095,6527 Madrid Rd,Isla Vista,3.5,0.6837209302325581,1.0,215
_ywevgEtI1SpZBtY3rILRg,Isabella Gourmet Foods,34.41926,-119.695786,602 Anacapa St,Santa Barbara,4.5,0.9411764705882353,2.0,17
a1E2BPYnufFzb6YX2pplJg,Wahoo's Fish Tacos,34.416912,-119.69617,511 State St,Santa Barbara,3.5,0.6935483870967742,1.0,62
a32M9H9nkkPGKTKB5W27NA,Enterprise Fish,34.41434,-119.69273,225 State St,Santa Barbara,3.5,0.7089487402258905,2.0,1151
a9K3jxNUUe6jr1uh8FsakQ,The Patio Cafe Santa Barbara,34.438694,-119.72851,3007 De La Vina St,Santa Barbara,3.0,0.5454545454545454,2.0,66
aD4ysR05o5-onOjYjJ8QiQ,Sam's To Go,34.4299,-119.867165,6831 Hollister Ave,Goleta,3.0,0.5185185185185185,1.0,27
aFhPwy7OhyKah4cJY2QdEQ,Stonehouse Restaurant,34.446846,-119.62309,900 San Ysidro Ln,Santa Barbara,4.5,0.8497109826589595,4.0,346
aOLFlIQibMg_lT2X4qKM2g,Dean: A Coffee Shop,34.43459,-119.83564,"6100 Hollister Ave, Unit 1",Goleta,4.5,0.8865979381443299,,97
aOVpnuzdFEIp87NpGyNDkA,Itsuki,34.429916,-119.8775,"7127 Hollister Ave, Ste 30",Goleta,3.0,0.42528735632183906,2.0,261
aQBWiMlM2nEIx3EIjLRGBg,Surf Dog,34.387215,-119.49918,The Bluffs Parking Lot,Carpinteria,5.0,0.9183673469387755,1.0,49
aY_n9RSaD2Yw09jSFFePew,PizzaMan Dan's,34.396957,-119.521065,699 Linden Ave,Carpinteria,4.0,0.732824427480916,2.0,131
acqDz7WDsCS3WiLxHVceOg,Café Lido,34.417877,-119.669395,1111 E Cabrillo Blvd,Santa Barbara,3.5,0.5833333333333334,,12
agXGQ4DH4SqxtJxBHKjWIg,Muddy Waters Cafe,34.422306,-119.68952,508 E Haley St,Santa Barbara,4.0,0.8541666666666666,1.0,48
agXY9uFaWAhIzwWsRZB6gQ,Flagstone Pantry,34.423725,-119.706825,"38 W Victoria St, Unit 108",Santa Barbara,4.5,0.8846153846153846,2.0,26
apdwYbDYSOgD89eEa8yDcw,McDonald's,34.422268,-119.68023,29 N Milpas St,Santa Barbara,2.5,0.38095238095238093,1.0,42
apmw_lkLdwWbeYiI9ysdJg,Bar 29,34.42229,-119.70534,1134 Chapala St,Santa Barbara,4.5,0.8981481481481481,2.0,108
auh2m1mJ2ORJxpmPUJ9SYg,Ultimate Bagels,34.424255,-119.70507,1226 State St,Santa Barbara,4.0,0.6481481481481481,1.0,54
b0TBL7gSg2mduoFDgFQHoA,El Taco Tequila Taqueria,34.418106,-119.69634,14 E Cota St,Santa Barbara,3.5,0.6470588235294118,2.0,34
b1shfPbHpkeWtbGbz5iAtg,Rudy's Mexican Restaurant,34.440063,-119.74085,3613 State St,Santa Barbara,3.0,0.5106382978723404,1.0,141
b2Za53CjptGyf9K0fFnrAg,Petrini's Italian Restaurant - Santa Barbara,34.439804,-119.72839,14 W Calle Laureles,Santa Barbara,4.0,0.7280334728033473,2.0,239
b8jbsZHfrGZCVPjI9KXV_g,McDonald's,34.396816,-119.51236,1115 Casitas Pass Rd,Carpinteria,2.0,0.2571428571428571,1.0,70
bBA62rVklEG2WUnvi8RtrQ,El  Sitio,34.43698,-119.725815,2830 De La Vina St,Santa  Barbara,4.0,0.7755102040816326,1.0,147
bDoeXKSLBvj5R5OYRBNv-g,Mediterra Market and Cafe,34.43459,-119.81997,5575 Hollister Ave,Goleta,4.0,0.85,1.0,20
bFWH7wlto7jjjwce5ZV--A,Home Plate Grill,34.43355,-119.884636,"7398 Calle Real, Ste C",Goleta,4.5,0.9079497907949791,2.0,239
bLnC1_-Kd_Z5qhHNQXCUfQ,Choppa Poke,34.430393,-119.87222,"7000 Hollister Ave, Ste 102",Goleta,4.0,0.7679083094555874,2.0,349
bPVPZeqMuYtU_yGCb4P-jg,Empty Bowl Gourmet Noodle Bar,34.423576,-119.70704,"38 W Victoria St, Ste 109",Santa Barbara,4.5,0.8095890410958904,2.0,730
bRlpi6k7wTSHHEapcLz_KA,Chipotle Mexican Grill,34.429176,-119.86941,"270 Storke Rd, Ste F",Goleta,2.0,0.21505376344086022,1.0,186
bVaRZDHkWdsHuARGxxpREw,Sushi Bar 29,34.42229,-119.70534,1134 Chapala St,Santa Barbara,4.5,0.8775510204081632,2.0,98
bXrQejeR66IwebuhxPS7GA,Metropulos Fine Foods,34.416473,-119.68942,216 E Yanonali St,Santa Barbara,4.5,0.8885542168674698,2.0,332
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,34.43557,-119.82471,5735 Hollister Ave,Goleta,4.0,0.8005952380952381,2.0,336
bd0ew6pTvlP4f5KRfWK5jw,Square One,34.418095,-119.69638,14 E Cota St,Santa Barbara,4.0,0.7857142857142857,3.0,42
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,34.412933,-119.85553,903 Embarcadero Del Norte,Isla Vista,3.0,0.47643979057591623,1.0,191
bjhCtlYHrkgA5Ku8l-rB3g,Our Daily Bread,34.435814,-119.725,2700 De La Vina St,Santa Barbara,3.5,0.6261682242990654,2.0,107
