business_id,name,city
YgS10SCzw13uGiC0wTDiaQ,The Taj Cafe,Santa Barbara
PFEC0Z-5rT7l_DR6cySCOQ,The Tully,Santa Barbara
5vObJIHLO-QOMrw_MvC4rA,The Worker Bee Cafe,Carpinteria
W8a_FYH-405MtR9_0U7sQQ,The Worker Bee Cafe II,Goleta
zV71Cfo4_jnkpr5_KH2HWw,The Zia Cafe,Santa Barbara
PnT9JSoMirpKzY6TnG1HhQ,Three Pickles,Goleta
Pjurvl_qc3IEMxW38Kj3tg,Tiburon Tavern,Santa Barbara
eCnHSfwrco1Vs3m-iRcavw,Timber's Roadhouse,Goleta
-SS3ep20HKhuOhzDkkt9aA,Tinker's Burgers,Summerland
T9I4G6Or3sAbyYmB7c23hw,Tino's Italian Grocery,Santa Barbara
6EizP0XyqITuGZ8GZMI9Lw,Toma Restaurant & Bar,Santa Barbara
uFF40n9pOqHK1ciajdoSEw,Tony's Restaurant,Carpinteria
JD4yd4N8HCDziaJKJXk2yA,Tori's Oatmeal Lounge,Goleta
PgtqA056auCp5EbcZMbXPQ,Trattoria Mollie,Santa Barbara
fKrmWy4GFsrgdOYhN9pyZA,Trattoria Vittoria,Santa Barbara
S3QHy1sshUeZwXOYviVsXQ,Tre Lune,Montecito
lnGHZ_pEJNGT9pcGQ467Ew,Treehouse Restaurant,Santa Barbara
mjMJxBpW_Pg1b4duNPJsTA,Tri Tip Company,Santa Barbara
RtJC7xavgAxOITQyAlGCbQ,Tri-County Produce Co,Santa Barbara
zE8kXF0_2Twh4AhcewlFGw,Tsukemono,Santa Barbara
0WrdiQ4qJBu2Gc7wRcIfdw,Tupelo Junction Cafe,Santa Barbara
W5-2F8kftKARrEPLhQaZ8A,Tuttini,Santa Barbara
s27GlS3WCN7b4dxTpainrg,Twin Cups,Santa Barbara
0m0SQSIzM9WcDhJ7UEVCLQ,Ty Lounge,Santa Barbara
noiUCN8A9Vdm9pUbWX6K-w,Tydes Restaurant,Santa Barbara
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,Santa Barbara
-M7wzxpUsdSkQd9PDGsJWA,Tyler's Donuts,Carpinteria
auh2m1mJ2ORJxpmPUJ9SYg,Ultimate Bagels,Santa Barbara
g6VJ6y-AzDGQy0Gj91UvUw,Unbearable,Santa Barbara
mAe2vv24uxf6MlR4-yXSSg,Uncle Chen Restaurant,Carpinteria
TCWnTa69sJ3vGQsdEe3Esw,Uncle Roccos Famous NY Pizza,Santa Barbara
8Lbz0hfE4MWzd7yDu9atBA,Uncorked Wine Tasting and Kitchen,Santa Barbara
2RtyOlU9mwyVisvgOECaDA,Uniboil,Goleta
eHRzuUXA2jrR99ecioWU4g,Union Ale,Santa Barbara
YANEffRwcoMTLMfmeY1Y8A,Urkeb,Santa Barbara
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,Santa Barbara
DEmAmcR4xNilT5WY5ImEFA,Vegan GreenGO,Santa Barbara
GBD-YjcOD1nG0wv4L0Lvfg,Venus in Furs,Santa Barbara
e0DU7_0mfalr-lnyUafiag,Via Vai Trattoria Pizzeria,Montecito
dsNKRi0XlMm7JOWbVk0Nvw,Vicentas Mexican Cuisine,Goleta
ODvaMIpjD6bHiwQ9-kmECw,Vices & Spices From Around the World,Santa Barbara
R93mEcQ1pjq7q3LzShi3ow,"Villa Craft Beer, Wine & Kitchen",Santa Barbara
x1YPj22nR3b0S_fDVWTGZw,Vons Chicken,Isla Vista
yM7eA2uuH3Ch7OYVj3PKSw,Wabi Sabi,Santa Barbara
Hj8sSN8O_UTSCNkEO33q4g,Wahoo's Fish Tacos,Isla Vista
a1E2BPYnufFzb6YX2pplJg,Wahoo's Fish Tacos,Santa Barbara
nAZEMdurfbWLxl9dryfgeA,Wake Cup,Isla Vista
v_8DrVtUIHE0o62Ps926Yg,Wecook,Goleta
psZB8nX22WvadV3iUShUBg,Wendy's,Goleta
vyxxsn2l6ELF2Yoxr6BWcw,Westmont Dining Commons,Santa Barbara
pQ7eCSOtLI3CaZX-TEvX4A,Whale Tail Deli,Santa Barbara
s-iUpeKVCuPd5m4OJ3HixQ,Whiskey Richards,Santa Barbara
OODq_Mki-e929E8NfPc7-Q,Whitefoot Meat Market,Santa Barbara
scH9yupjqMr-XP3bzJGY0A,Wildwood Kitchen,Santa Barbara
5vIfUavd23X3lBzjnnc4QA,Winchell's Donuts,Santa Barbara
_P-0kP5DboEd5p0OqDorFA,Wine + Beer,Santa Barbara
5tVPbd0gJZHyEEWpXW7vCg,Wing's Restaurant,Santa Barbara
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo - Milpas Street,Santa Barbara
0c28ysQJ_M1fVToTFV-FWQ,Wingman Rodeo - Montecito Street,Santa Barbara
EBuSqlpzzyfZZkEgPxVV1Q,Wingstop,Santa Barbara
cbkrO0zra1OiNGvtjw2igQ,Wok On the Wild Side,Goleta
Oeaerj6kDDBRGnUh0wLAvA,Woody's BBQ,Santa Barbara
TSwMwVq5GtQh5LW2t32uGA,Woody's Roundup Bar & Grill,Santa Barbara
ddm-u31cWT7Uq097opQUuQ,XO Burger,Santa Barbara
T5serOgucL236udCsZI0jA,Xanadu Bakery,Santa Barbara
wmEZ3OqLuD1Z6b3mJSl1yg,Xo Coffee & Tea Bar,Goleta
jKocMyXjEqgb9dL9S5vrEA,Yankee Noodle,Santa Barbara
KxTipxTtvRDOntfze34NPw,Ye Olde Butcher Shop,Santa Barbara
q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,Santa Barbara
k27OsQ3Bwpkr_cZkS2BO2A,Yen Ching Restaurant,Santa Barbara
e-iakFOQCVEEr0-ygBKPog,YoYumYum Frozen Yogurt,Carpinteria
syuKX2pH3JJhOOppzNI6SA,Yoichi's,Santa Barbara
WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,Santa Barbara
cVW9b_1bqsvTU1jhGNWUsw,Yoshinoya,Santa Barbara
PVo1orQ9R7ZHfg90QACh-w,Your Choice,Santa Barbara
O2lFAWD2WXXx5EKkzPutWQ,Your Place Thai Restaurant,Santa Barbara
rh6O8NtKJUhqZ0G2Pkpj2Q,Yume Sushi Japanese Restaurant,Santa Barbara
VW7GMzoQNMqTs9_cM26LLw,Zaffiro,Goleta
uZYBF0YTU_iKq4_L_PDtMQ,Zaytoon,Santa Barbara
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,Santa Barbara
y8RbDyDJd-zGcgThqIZWDg,Zizzo's Brew Pub,Goleta
krTxH1a9kzWgwvt3PVH8pQ,Zookers Cafe,Carpinteria
52ov7d0148JvYG78_c-Bsw,goa taco,Santa Barbara
rU8HgGMR8Qd8_SkvKANdEA,iGrill Korean BBQ,Santa Barbara
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,Santa Barbara
